,SITE,PLOT,COORD,TREE,DEAD,Diameter,Height,SHELTER,Multistem,UngulateBrowse,RodentDamage,DieBack,PoorHealth,HighPLant,NaturalRegen,SAMPLE,GRNWT,NEEDLE_DRYWT,STEM_DRYWT,Combined_DRYWT,NOTES,SITE.1,State,Forest,District,X,Y,Unit..,TPA.Planted,Total.Acres.Planted,Season.Planted,Year.Planted,tmax,tavg,tmin,preci,vapr,wind,srad,elev,Elevation,pred_direct_gam,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,rsds,Eref,CMD,RH,CMI,DD1040
153,Buffalo Creek,5,1,7,0,4,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,2.21968691,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
154,Buffalo Creek,24,1,2,0,4,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,1.006633581,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
155,Buffalo Creek,9,1,5,0,4,5,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.858846895,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
156,Buffalo Creek,9,1,4,0,4,4,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.465373559,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
157,High Meadow,23,1,8,0,11,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,16.93071972,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
158,High Meadow,11,1,4,0,10,18,18,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,15.95453701,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
159,High Meadow,12,1,5,0,9,25,25,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,16.7961611,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
160,High Meadow,17,1,3,0,9,20,20,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,14.05446095,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
161,High Meadow,12,1,3,0,9,18,18,1,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,12.95778089,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
162,High Meadow,21,1,4,0,9,9,9,1,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,8.022720606,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
163,High Meadow,23,1,7,0,9,19,19,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,13.50612092,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
164,High Meadow,2,1,1,0,9,18,18,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,12.95778089,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
165,High Meadow,12,1,1,0,9,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,10.21608073,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
166,High Meadow,8,1,10,0,9,12,12,1,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,9.6677407,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
167,High Meadow,1,1,4,0,9,24,24,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,16.24782107,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
168,High Meadow,11,1,2,0,9,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,12.40944086,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
169,High Meadow,3,1,1,0,9,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,10.21608073,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
170,High Meadow,12,1,2,0,9,15,15,0,0,0,0,0,0,0,1,35.6,6.99,5.16,12.15,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,11.31276079,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
171,High Meadow,14,1,10,0,9,19,19,1,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,13.50612092,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
172,High Meadow,10,1,5,0,8,22,22,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,11.23049153,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
173,High Meadow,4,1,2,0,8,18,18,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,9.961024761,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
174,High Meadow,23,1,4,0,8,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,9.326291377,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
175,High Meadow,21,1,6,0,8,18,18,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,9.961024761,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
176,High Meadow,16,1,6,0,8,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,8.374191301,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
177,High Meadow,14,1,2,0,8,13,13,1,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,8.374191301,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
178,High Meadow,7,1,2,0,8,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,8.056824609,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
179,High Meadow,20,1,3,0,8,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,8.374191301,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
180,High Meadow,24,1,2,0,8,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,7.422091225,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
181,High Meadow,20,1,2,0,8,20,20,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,10.59575815,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
182,High Meadow,10,1,1,0,8,19,19,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,10.27839145,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
183,High Meadow,21,1,5,0,8,19,19,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,10.27839145,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
184,High Meadow,20,1,1,0,8,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,9.326291377,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
185,High Meadow,5,1,3,0,8,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,8.374191301,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
186,High Meadow,22,1,2,0,8,15,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,9.008924685,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
187,High Meadow,4,1,3,0,8,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,9.326291377,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
188,High Meadow,7,1,7,0,8,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,9.326291377,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
189,High Meadow,21,1,8,0,8,11,11,0,0,0,0,0,0,0,1,21.2,5.03,2.56,7.59,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,7.739457917,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
190,High Meadow,21,1,1,0,8,21,21,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,10.91312484,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
191,High Meadow,25,1,1,0,8,20,20,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,10.59575815,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
192,High Meadow,22,1,3,0,8,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,9.326291377,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
193,High Meadow,15,1,1,0,8,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,7.739457917,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
194,High Meadow,14,1,9,0,7,19,19,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,7.050661989,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
195,High Meadow,8,1,4,0,7,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,6.877875283,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
196,High Meadow,1,1,3,0,7,15,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,most surviving seedlings next to logs,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,6.705088577,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
197,High Meadow,5,1,2,0,7,18,18,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,6.964268636,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
198,High Meadow,23,1,10,0,7,14,14,0,0,0,0,0,0,0,1,28.5,5.68,3.87,9.55,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,6.618695224,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
199,High Meadow,23,1,6,0,7,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,6.445908518,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
200,High Meadow,23,1,1,0,7,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,6.273121812,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
201,High Meadow,13,1,3,0,7,14,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,6.618695224,7.816666667,19.28333333,-2.483333333,21.8,749.1666667,370,24.26666667,55.23333333,342.8333333,1937.166667,3838.333333,156.6666667,180.3333333,148.1666667,275.8333333,127.3333333,107,-35.6,35.5,18.25,919,358.5,51.33333333,-13.86333333,984.8333333
