SITE,PLOT,COORD,TREE,DEAD,Diameter,Height,SHELTER,Multistem,UngulateBrowse,RodentDamage,DieBack,PoorHealth,HighPLant,NaturalRegen,SAMPLE,GRNWT,NEEDLE_DRYWT,STEM_DRYWT,Combined_DRYWT,NOTES,SITE,State,Forest,District,X,Y,Unit #,TPA Planted,Total Acres Planted,Season Planted,Year Planted,tmax,tavg,tmin,preci,vapr,wind,srad,elev,Elevation,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
High Meadow,7,1,4,0,7.5,12,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,4,1,1,0,7.5,10,0,0,0,0,0,0,0,0,1,12.3,2.52,1.99,4.51,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,15,1,2,0,7.4,20,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,25,1,3,0,7.4,18,0,1,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,12,1,6,0,7.4,14,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,2,1,3,0,7.4,11,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,24,1,3,0,7.4,11,0,0,0,0,0,0,0,0,1,13.4,2.93,2.2,5.14,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,22,1,7,0,7.3,12,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,16,1,5,0,7.3,10,0,1,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,21,1,3,0,7.3,9,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,25,1,4,0,7.3,7,0,1,0,0,0,0,0,0,1,12.9,3.99,1.67,5.66,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,3,1,2,0,7.2,14,0,0,0,0,0,0,0,0,1,16,3.88,2.66,6.54,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,8,1,6,0,7.2,13,0,1,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,5,1,1,0,7.1,18,0,0,0,0,0,0,0,0,1,17.5,3.36,3.09,6.45,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,6,1,1,0,7.1,15,0,0,0,0,0,0,0,0,1,18.5,3.78,2.67,6.45,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,14,1,8,0,7.1,11,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,22,1,6,0,7.1,6,0,0,0,0,0,0,0,0,1,7.4,1.56,0.81,2.37,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,13,1,1,0,7,17,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,22,1,9,0,7,16,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,19,1,1,0,7,15,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,14,1,7,0,7,11,0,0,0,0,0,0,0,0,1,13,2.92,2.31,5.22,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,24,1,4,0,7,11,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,9,1,1,0,7,10,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,11,1,6,0,6.9,19,0,0,0,0,0,0,0,0,1,22.5,3.7,4.02,7.71,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,8,1,3,0,6.9,10,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,5,1,4,0,6.8,10,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,11,1,1,0,6.8,10,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,14,1,6,0,6.7,16,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,7,1,5,0,6.7,15,0,0,0,0,0,0,0,0,1,14,2.68,2.16,4.84,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,11,1,5,0,6.6,19,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,25,1,2,0,6.6,15,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,20,1,6,0,6.6,10,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,14,1,5,0,6.5,16,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,10,1,4,0,6.5,14,0,0,0,0,0,0,0,0,1,14,2.9,2.49,5.38,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,20,1,9,0,6.5,13,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,19,1,4,0,6.5,10,0,0,0,0,0,0,0,0,1,12.5,2.76,1.87,4.64,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,10,1,3,0,6.5,8,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,22,1,8,0,6.5,3,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,21,1,7,0,6.4,13,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,2,1,4,0,6.4,11,0,0,1,0,0,0,0,0,1,10,2.88,1.56,4.44,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,22,1,10,0,6.4,10,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,16,1,7,0,6.3,11,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,8,1,1,0,6.3,10,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,23,1,5,0,6.3,9,0,0,1,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,8,1,2,0,6.3,8,0,0,0,0,0,0,0,0,1,15,3.78,1.83,5.61,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,16,1,2,0,6.2,15,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,20,1,5,0,6.2,9,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,20,1,7,0,6.2,9,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,16,1,1,0,6.2,7,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,23,1,2,0,6.1,10,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,19,1,5,0,6.1,9,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,19,1,2,0,6.1,8,0,1,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,11,1,3,0,6.1,6,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,20,1,8,0,6,15,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,16,1,10,0,6,12,0,0,0,0,0,0,0,0,1,14.8,3.44,1.92,5.35,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,14,1,1,0,6,8,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,14,1,4,0,6,7,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,4,1,5,0,6,6,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,2,1,2,0,5.9,14,0,0,1,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,25,1,5,0,5.9,13,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,8,1,11,0,5.9,9,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,9,1,4,0,5.9,7,0,0,1,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,5,1,5,0,5.9,6,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,22,1,4,0,5.9,4,0,1,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,23,1,9,0,5.8,15,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,8,1,7,0,5.8,13,0,0,0,0,0,0,0,0,0,,,,,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
High Meadow,9,1,3,0,5.7,12,0,0,0,0,0,0,0,0,1,8.2,1.42,1.39,2.81,,High Meadow,Colorado,Pike,South Platte,39.381939,-105.3816203,4,134,125,Fall,2020,14.04167,5.2,-3.64167,35.5,0.49,3.86667,16353.91699,2417,2372,5.2,17.68333,45.81174,766.31348,25.9,-12.7,38.6,15.08333,-3.66667,15.08333,-3.66667,426,67,9,52.69321,178,40,178,40
